ID,Position,Scouting Report Sentence(s),Race
28,DE,"Overwhelming size and length for a 4-3 end,  Plenty of upside left for continued development,  Impressive reaction time and athleticism,  Twitchy get-off for his size,  Generates explosion into contact",NW
28,DE," Good strain to dislodge from blocks and ruin sustains,  Ridiculous agility expands tackle radius and restricts the run,  Attacks rush arc with forward lean and quality bend around the corner,  Stab-and-swipe is his go-to rush move,  Loose hips help him find half-man angles",NW
28,DE," Sudden inside jump-cut to hit the B-gap running,  Power and grit to push pocket with his bull rush, "" Challenging to escape from his burst/length once hes in the pocket"",  Needs to shoot hands a little bit earlier,  Plays upright and with a narrow base",NW
28,DE," Balance through contact will be an issue due to high center of gravity,  Can be upended by strong angle blocks,  Rush plan is underdeveloped and can stall out early at times,  Needs better instincts as a counter rusher,  Delayed in finding workable rush counters",NW
28,DE," Power can stall his rush,  Has knee and foot injuries in his background,  Stab-and-swipe is his go-to rush move, "" Challenging to escape from his burst/length once hes in the pocket"",  Balance through contact will be an issue due to high center of gravity",NW
29,CB,"Combination of speed/quickness to play inside or outside,  Occasional flashes of playmaking instincts,  Had two interception returns for touchdowns in 2020,  Poised through press release,  Stands his ground against physical targets",NW
29,CB," Fights back against push-offs at the top of the route,  Celebrated high school sprint champ,  Can run with mismatch-caliber speedsters on crossing routes,  Hyper-twitchy with downhill drive to his target,  Plays into receiver when phasing downfield",NW
29,CB," Potential for gunner duties on punt team,  Slim lower body with lack of play strength,  Thinks ""hands"" before ""feet"" when matching release and breaks, "" Doesnt fully trust what he sees yet"",  Mostly ""right place, right time"" interceptions",NW
29,CB," Takes extra steps on lateral transition from shuffle/pedal,  Tardy gaining playmaking positioning in coverage,  Below-average poise and balance downfield,  Opponents run through solo tackle tries,  Likely to be isolated and targeted by run games",NW
30,EDGE,"Long and rangy perched along the edge,  Jarring production for only a single season of work,  Unusual feel for hand-to-hand battles as recent convert from receiver,  Keeps eyes steadied into backfield throughout rep,  Ability to escape blocks and re-establish positioning",NW
30,EDGE,""" Stays active in working to blockers edge"",  Can spill and chase effectively against the run,  Motor and effort are usually strong,  Two-hand swipe is concise and accurate,  Athleticism and agility for smooth change of direction in secondary rush",NW
30,EDGE," Slips and slithers around interior pass protection with interior rush,  Above average when shadowing scrambling quarterbacks,  Long-strider with close-out burst that expands his sack radius,  Only one full season of college ball under his belt,  High percentage of rush production came at nose instead of edge",NW
30,EDGE," Must add mass and strength to both upper and lower half,  Not overly twitchy or fleet in attacking the corner with upfield charge, "" Struggled to dislodge tackles punch against Virginia in 2019"",  Conversion of speed to power is below average,  Needs heavier hands at point of attack",NW
30,EDGE," Height limits natural leverage in attacking run blocks,  Absorbs more than he doles out in initial contact,  Balance through contact is erratic,  Only one full season of college ball under his belt,  Not overly twitchy or fleet in attacking the corner with upfield charge",NW
31,EDGE,"Shredded athletic build with tapered waist,  Straight out of central casting for ""explosive edge defender"" character,  Dynamite-infused quick-twitch explosiveness,  Very much a strength/speed prospect,  Added 30 pounds to his frame since arriving at Penn State",NW
31,EDGE," Weight-room strength translates on the tape,  Can explode into tight ends with initial pop and overtake them quickly,  Instant reactive movement off blocks to make sudden tackles,  Very rangy to cut off both play-side corner and back-side cutback lanes,  Swivel hips turn unrealistic tackle angles into real things",NW
31,EDGE," Can attack the corner in a big hurry as a rusher,  Fluid bend-flatten-close to find quarterbacks,  Impressive leg drive advances his speed-to-power rush attacks,  Wide slide-and-burst lateral steps effective against run or pass,  Still raw and lacking desired starting experience",NW
31,EDGE," Slow reaction time off the snap can put him behind, "" Outside shoulder gets covered and hell lose contain duties"",  Lacks feel and experience to decipher run-blocking schemes,  Needs to work on attacking blocks from balanced platform,  Disappointing lack of sacks in 2020",NW
31,EDGE," Skilled hand usage would help open doors that currently close on him, "" Doesnt attack with consistent swipe power to batter the tackles outside hand"",  Will lose ball awareness on play-action,  Still raw and lacking desired starting experience,  Disappointing lack of sacks in 2020",NW
32,EDGE,"Long, athletic frame,  Has just about every trait teams look for along the edge,  Decent play strength and is tough enough at the point of attack,  Ability to punch and shed tight ends quickly when hands are right,  Hand skills flash when battling run blockers",NW
32,EDGE," Glides and moves with proper knee base in lateral movements,  Size and athleticism to be moved around the field as a rusher,  Can activate smooth outside-in rush move,  Burst to the quarterback is no joke,  Comfortable dropping and covering",NW
32,EDGE," Still learning and progress might be stunted by 2020 season opt-out,  Limited amount of starting reps,  Needs to aggressively take it to opponents,  Needs better understanding of positioning when setting edge,  Seems unsure and tentative at times when rushing",NW
