ID,Position,Scouting Report Sentence(s),Race
152,OT,Positiv Econ@ Quan WltOth WltTotNegativ Hostile Active Exert IAVStrong ComForm EnlOth EnlTot FormLwVirtue Ovrst RcEnds RcTot FormLwNegativ Ngtv Weak Passive Vice EndsLwStrong Ovrst Quan SureLwNegativ Ngtv Passive Need EndsLwPositiv Nonadlt IndAdjIAV RcEthic RcTotBodyPt WlbPhys WlbTotWeak Submit Passive Rel DAV,NW
153,OT,Negativ OvrstStrong Power Active ComForm IAV EnlOth EnlTotSpace TimeSpcPositiv Role HU KnowSpaceCausal,NW
154,OT,Strong Active Exert IAV TranLwQuality,NW
155,G,QualityOvrst QuanQualityPositiv Nonadlt IndAdjPositiv Pstv Strong Active Virtue SklOth SklTOTNegativ Ngtv Passive Need EndsLw,NW
156,G,Positiv Pstv Virtue Undrst EVAL EndsLwPositiv Pstv Strong Virtue ExprsvStrong Active Exert IAVStrong Quan DIMPositiv Pstv Strong Virtue Ovrst EVAL RspOth RspTotNegativ Hostile Active IPadjPositiv Pstv Passive VirtueSpaceQuality,NW
157,G,BodyPtBodyPtSpaceStrong QuanComForm DAV EnlGain EnlTotStrong ECON CompletComForm IAV RspOth RspTot,NW
158,G,SpacePositiv Pstv Strong Virtue EndsLwPositiv Virtue OvrstPositiv Nonadlt IndAdjStrong Power Econ@ Role HU WltPt WltTot,NW
159,G,Negativ Hostile Active Exert IAVPositiv Complet QuanStrong Ovrst Space DIM SureLwSpace TimeSpc,NW
160,G,Object ToolStrong Active Complet IAV PowGain PowTotStrong Means MeansLwStrong SpaceStrong Stay IAVActive NatrPro WlbPhys WlbTot,NW
161,G,Active Work IAVVary TranLwActive Exprsv ComForm PowOth PowTotQuality,NW
162,G,Negativ Ngtv Passive Need EndsLwIAV RcEthic RcTotNegativ Ngtv Weak Active Fail DAVActive Travel TranLwBodyPtSolve IAVPositiv Pstv Strong Active Exprsv Begin IAV EndsLwComForm COM PowOth PowTot FormLwStrong Increas,NW
163,G,Solve IAVNegativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTotPositiv Know PerceivWeak Space DIMPower Active TravelStrong Solve IAVCausal,NW
164,G,Negativ Ngtv Passive Need EndsLwSpacePositiv Feel Arousal DoctrinNegativ Ngtv Passive Need EndsLw,NW
165,QB,Arousal EndsLw,W
166,QB,Passive Arousal EMOTObject ToolNegativ Ngtv Hostile Weak Passive SocRel IfStrong Power Active Exert IAV PowOth PowTotStrong Active Rise IAVPower Active Travel,W
167,QB,Positiv Pstv Strong Power Pleasur EMOT Ovrst WlbPsyc WlbTotSpaceHostile Role HU PowPt PowTot,W
168,QB,Positiv Pstv Virtue Ovrst Abs@ ABS EnlOth EnlTotStrong Power Causal PowLoss PowTotSubmit Passive Role HUNegativ Ngtv Weak Passive Fail IAV PowCon PowTotActive TravelSpaceNegativ Ngtv Vice NegAffComForm IAV RspOth RspTotStrong Power Active Exert IAV PowOth PowTot,W
169,QB,Positiv Virtue Ovrst Goal CompletSpaceSubmit Passive Role HUActive Rise DAV TranLwPositiv Nonadlt IndAdjActive Vary IAVRitual,W
170,QB,Negativ Ngtv Weak Vice TrnLossNegativ Ngtv Passive Solve IAV EnlLoss EnlTot,W
171,QB,Positiv Pstv Virtue EVAL SklOth SklTOTQualityHostile SocRelPositiv Pstv Active ComForm DAV EnlGain EnlTot,W
172,QB,SpacePower ComForm COM FormLwQuanSubmit Passive Role HU PowPt PowTot,W
173,QB,Solve IAVSpacePositiv Pstv Virtue RspOth RspTotPositiv Pstv Virtue EndsLw,W
174,QB,Positiv Nonadlt IndAdjPassive Stay IAVPositiv Eval@ Quality IndAdj,W
175,QB,Positiv Nonadlt IndAdjComForm IAV RspOth RspTotStrong Power Active Exert IAV PowOth PowTotPLACE Region ArenaLwRitualPower ComForm EnlGain EnlTotActive Quality PowCon PowTotPositiv Eval@ Quality IndAdj,W
176,QB,Causal IfPositiv Nonadlt IndAdj,W
177,LB,Positiv Pstv Strong Power Active ComForm IAVPositiv Pstv Strong Virtue EndsLwStrong Power NatrProPositiv Pstv Virtue Econ@ ECON WltOth WltTot,NW
178,LB,Strong Active Rel IAV TrnGainPositiv Nonadlt IndAdj,NW
179,LB,Positiv Pstv Virtue Abs@ ABS EndsLwHostile Role HU PowPt PowTotNegativ Ngtv Weak Passive Vice Abs@ ABS WltTran WltTotFinish IAVSpace,NW
180,LB,Strong Active Fall IAVStrong Ovrst Quan SureLwActive Exert Abs@ ABS EndsLw,NW
181,LB,Strong Complet IAV TrnGainPositiv Nonadlt IndAdjPositiv Nonadlt IndAdjPassive Virtue RcEnds RcTotNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTotEcon@ PLACE SocialPositiv Strong NatrProPositiv Nonadlt IndAdj,NW
182,LB,Positiv Pstv Strong Passive Perceiv Abs@ ABS EnlOth EnlTotEcon@ ECON ComForm COM FormLw,NW
183,LB,Strong Rel IAV TranLwCausal IfNegativ Ngtv Hostile Strong Active Vice PowCon PowTot,NW
184,LB,Negativ Ngtv Strong Power Active SocRel IAV PowOth PowTotStrong Power Econ@ Role HU WltPt WltTotPositiv NatrPro Know IndAdjKnow EnlGain EnlTotSolve IAV,NW
185,LB,Negativ Ngtv Passive Need EndsLwEcon@ PLACE SocialPositiv Pstv Strong Active Virtue TrnGainStrong ComForm EnlOth EnlTot FormLwStrong ComForm EnlOth EnlTot FormLw,NW
186,LB,Active Travel EndsLwNegativ Ngtv Role HUNegativ Ngtv Passive Need EndsLwCOLL HUPower ComForm EnlGain EnlTotVirtue Ovrst RcEnds RcTot FormLw,NW
187,LB,Solve IAVNegativ Hostile Active IPadjPositiv Strong VirtueNegativ Ngtv Weak Passive Vice Abs@ ABS WltTran WltTotNatrProQuality,NW
188,OT,Strong Power Active SocRel IAVAffil ComFormQuanHostile Strong Power Active Milit SocRel IAV PowCon PowTotPositiv Pstv Affil Strong Passive Object ComnObj COM EndsLwActive Academ Try IAV EnlEnds EnlTotPositiv Pstv QualityStrong Milit Role HU PowAuPt PowTot,NW
189,OT,Weak Submit Passive Rel DAVStrong ComForm EnlOth EnlTot FormLwHostile Role HU PowPt PowTotPositiv Pstv Strong Virtue ExprsvStrong Active Travel PowPt PowTot TranLw,NW
190,OT,Active Econ@ Role HU EnlPt EnlTotPositiv Pstv Strong Active Virtue SklOth SklTOTNegativ Ngtv Role HUNegativ Ngtv Hostile Strong Active SocRel IAV TrnLossActive Try IAV TranLwPositiv Pstv Virtue EVAL RcEnds RcTotStrong ABS DIST Space,NW
191,OT,Strong Solve IAVVirtue Ovrst EVALNegativ Ngtv Weak Passive Vice SklOth SklTOTPositiv Role HU KnowBodyPt,NW
192,OT,Strong Ovrst Quan SureLwStrong Means MeansLwNegativ Hostile Active Exert IAVPositiv Pstv Strong Active Virtue SklOth SklTOTPositiv Affil Strong IndAdjSpace TimeSpc,NW
193,OT,RitualBodyPtStrong Complet IAV TrnGainNegativ Ngtv Hostile Strong Active SocRel IAV PowCon PowTotObject ToolNegativ Ngtv Weak Passive Vice EndsLwNegativ Ngtv Strong Active NatrPro PowOth PowTotStrong Active Begin EndsLwPositiv Pstv Active ComForm DAV EnlGain EnlTot,NW
194,OT,Negativ Ngtv Passive Need EndsLwStrong Milit Role HU PowAuPt PowTotStrong Active Begin EndsLwPositiv Pstv Strong Virtue ExprsvStrong Active Travel PowPt PowTot TranLwNegativ Ngtv Weak Passive Vice EndsLw,NW
195,OT,Negativ Ngtv Passive Need EndsLwPositiv Pstv Strong Active Virtue TrnGainPositiv Nonadlt IndAdjPositiv Pstv Active ComForm DAV EnlGain EnlTotStrong Work DAV PowOth PowTotPositiv Nonadlt IndAdjPositiv Pstv Strong Virtue EndsLwPositiv Pstv Affil Strong Passive Arousal EMOT AffOth AffTotFinish,NW
196,OT,Negativ Hostile Active Exert IAVNegativ Ngtv Passive Need EndsLwPowOth PowTotNegativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTotNegativ Ngtv Hostile POLIT Role HU PowCon PowTotPositiv Pstv Strong Goal MeansLwHostile Role HU PowPt PowTotStrong Ovrst Quan SureLw,NW
197,OT,ABS DIST Space TimeSpcWeak Time@ TimeSpcNegativ Ngtv Passive Need EndsLwIAV RcEthic RcTotPositiv Feel Arousal DoctrinPositiv Pstv Virtue EVAL WltOth WltTot,NW
198,OT,Negativ Ngtv Passive Pain EMOT WlbPsyc WlbTot AnomiePositiv Pstv Affil SocRel IAV AffGain AffTot,NW
199,EDGE,Strong Power Active MeansStrong Power NatrProAcadem Doctrin EnlOth EnlTotSolve IAVPositiv Pstv Quality,NW
200,EDGE,Active Quality PowCon PowTotStrong Ovrst Time@ TimeSpcNegativ Ngtv Weak Vice TrnLoss,NW
201,EDGE,Strong Active Increas TimeSpcPositiv Pstv Passive VirtuePositiv Pstv Know PowCoop PowTot,NW
202,EDGE,Positiv Pstv QualityQualityPositiv Pstv Affil Active Virtue EVAL MeansLwNegativ Hostile Active Exert IAVNegativ Hostile SocRel Exert,NW
203,EDGE,Strong Active Fall IAVNegativ Ngtv Weak Vice Undrst Perceiv IndAdj IfPositiv Nonadlt IndAdjPositiv Eval@ Quality IndAdj,NW
204,EDGE,Positiv Pstv Strong Passive Perceiv Abs@ ABS EnlOth EnlTotPositiv Pstv Affil Strong Active Role HUPositiv Active SocRel IAVStrong ComForm EnlOth EnlTot FormLwSpacePassive Perceiv IAV EnlOth EnlTotPassive Goal EndsLw,NW
205,EDGE,Strong Ovrst Quan SureLwStrong Power Active WorkVirtue Ovrst RcEnds RcTot FormLwBodyPt WlbPhys WlbTotNegativ Ngtv Hostile Weak Vice WlbPhys WlbTot,NW
206,EDGE,QualitySolve IAV,NW
207,EDGE,Active Exert DAVStrong Solve IAVNegativ Ngtv Passive Need EndsLwIAV RcEthic RcTotStrong Power Active Milit POLIT Role HU PowAuPt PowTot,NW
208,EDGE,Negativ Ngtv Weak Passive Vice SklOth SklTOTActive Travel TranLwTime@ TimeSpcSpace TimeSpcNegativ Ngtv Passive Need EndsLw,NW
209,LB,Strong Quan DIMSpace TimeSpcStrong Active Complet IAV PowGain PowTotKnow Abs@ ABS EnlOth EnlTotStrong Rel IAV TranLwNegativ Ngtv Hostile Strong Active SocRel IAV TrnLossNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTot,NW
210,LB,Positiv Nonadlt IndAdjPositiv Pstv Strong Virtue Ovrst EVAL RspOth RspTotPerceiv IAV EnlOth EnlTotPositiv Pstv Active Work IAV,NW
211,LB,Positiv Nonadlt IndAdjComForm DAV EnlGain EnlTotPositiv Strong Virtue EVAL Abs@ ABS MeansLwPositiv Feel Arousal Doctrin,NW
212,LB,Strong Power Econ@ Role HU WltPt WltTotActive Travel EndsLwObject BldgPtStrong Active Rel IAV TrnGainStrong Ovrst Quan SureLwPositiv Nonadlt IndAdjPositiv Feel Arousal Doctrin EndsLwFinish,NW
213,LB,Econ@ ECON ComForm COM FormLwPerceiv EnlOth EnlTotStrong Active Complet IAV TrnGainSpacePositiv Strong Virtue EVAL Abs@ ABS MeansLw,NW
214,LB,Econ@ Means SklOth SklTOT,NW
215,LB,Negativ Ngtv Passive Need EndsLwPositiv Role HU KnowSolve IAVSpaceHostile ComForm PowCon PowTot FormLw,NW
216,LB,Positiv Pstv Strong Active Virtue TrnGainQualityActive Travel EndsLw,NW
217,WR,Positiv Strong IncreasStrong Active Increas TimeSpcCausal IfAffil Strong SocRel IAV PowCoop PowTotOvrst Time@ TIME TimeSpcPower ComForm EnlGain EnlTot,NW
218,WR,Strong Virtue EndsLwNegativ Ngtv Ovrst Know Abs@ ABS EnlOth EnlTotQualitySpace TimeSpc,NW
219,WR,Ovrst QuanPositiv Feel IndAdjPositiv Pstv Strong Virtue EVAL SklOth SklTOTNegativ Ngtv Hostile Weak Vice WlbPhys WlbTotIAVPositiv Nonadlt IndAdjPositiv Nonadlt IndAdj,NW
220,WR,Strong Active Complet IAV TrnGainNegativ Ngtv Role HU,NW
221,WR,RitualStrong Active Complet IAV TrnGainBodyPt WlbPhys WlbTotPositiv Strong Virtue EVAL Abs@ ABS MeansLwNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
222,WR,Academ Doctrin EnlOth EnlTotPassive Arousal EndsLwQuanFinish,NW
223,WR,QualityPositiv Pstv Virtue Econ@ ECON WltOth WltTot,NW
224,WR,Negativ Ngtv Hostile Weak Vice WlbPhys WlbTotStrong Active Exert Abs@ ABS TranLwStrong Power Active SocRel IAV,NW
225,WR,Negativ Work Fail StayNegativ Ngtv Passive Need EndsLwPositivActive TravelNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
226,WR,Positiv Nonadlt IndAdjIAV RcEthic RcTotStrong Active Exert IAV TranLwStrong Power Active WorkHostile Strong Power Active ComForm IAV PowCon PowTotStrong Active Complet IAV TrnGain,NW
227,WR,,NW
228,EDGE,Strong Power Role HU PowAuPt PowTotHostile ComForm PowCon PowTot FormLwPositiv Pstv Strong Power Virtue RspOth RspTotPositiv Pstv Doctrin RcEthic RcTotStrong Power Active Pleasur SureLwActive Exert Abs@ ABS EndsLwNegativ Ngtv Strong Active NatrPro PowOth PowTot,NW
229,EDGE,Econ@ ECON Rel PowOth PowTotVirtue Ovrst EVALPLACE Region TimeSpcPositiv Strong VirtuePositiv Pstv Virtue EVAL PosAffPositiv Pstv QualityPositiv Nonadlt IndAdjPositiv Pstv Strong Quality,NW
230,EDGE,BodyPt WlbPhys WlbTotPower Active TravelPositiv Pstv Active ComForm DAV EnlGain EnlTotPositiv Pstv Affil Active Virtue EVAL MeansLwSpaceQuality,NW
231,EDGE,Strong Virtue EndsLwPassive Goal EnlOth EnlTot,NW
232,EDGE,Active Travel EndsLwActive Travel TranLwStrong Solve IAV,NW
233,EDGE,Object BldgPt TimeSpcOvrst Know SureLwNegativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTotObject ToolStrong Stay IAV,NW
234,EDGE,Power ComForm EnlGain EnlTotSpace TimeSpcObject ToolActive Exert Abs@ ABS EndsLw,NW
235,EDGE,Positiv Pstv Virtue Econ@ ECON WltOth WltTotStrong Active Solve IAV TranLw,NW
236,EDGE,NatrProPositiv NatrPro Know IndAdjPositiv Pstv Strong Passive Perceiv Abs@ ABS EnlOth EnlTotPositiv Nonadlt IndAdj,NW
237,EDGE,Passive Goal EnlOth EnlTotNegativ Hostile Active Exert IAVStrong Active Increas TimeSpcStrong Increas,NW
238,EDGE,Negativ Ngtv Passive Need EndsLwRel IAV TranLwWork IAVSubmit Passive SocRel IAV TranLw,NW
239,CB,Strong Quan DIMPositiv Pstv Strong Active Virtue TrnGainMeans Abs@ ABSPerceiv EnlOth EnlTot,NW
240,CB,Negativ Hostile WorkSubmit Passive Role HUStrong Ovrst Quan SureLwOvrst QuanEcon@ ECON ComForm COM FormLw,NW
241,CB,Passive PerceivAcadem Doctrin EnlOth EnlTotSolve IAVNegativ Ngtv Passive Need EndsLwMeans WltOth WltTotAbs@ ABS Time@Strong Means EndsLwEcon@ ECON ComForm COM FormLw,NW
242,CB,Positiv Pstv Strong Active Virtue SklOth SklTOTNegativ Hostile Active Exert IAVStrong Power Active ComForm IAV EnlOth EnlTotPerceiv IAV EnlOth EnlTotPositiv Feel Arousal DoctrinStrong Space,NW
243,CB,RitualPositiv Eval@ Quality IndAdjNatrPro,NW
244,CB,Hostile Role HU PowPt PowTotSpaceOvrst SpacePositiv Nonadlt IndAdjArousal EndsLw,NW
245,CB,Positiv Pstv Virtue EVAL PosAffHostile SocRelQualityPositiv Feel Arousal DoctrinStrong Active Complet IAV TrnGainStrong Virtue EndsLwPLACE AquaticPositiv Pstv Strong Active Virtue TrnGainPositiv Pstv Affil Strong Active Role HU,NW
246,CB,Negativ Ngtv Passive Need EndsLwAffil Active Academ SocRel IAVPositiv Pstv Strong Active Virtue TrnGainStrong Ovrst Know EVAL SureLwRitualBodyPt,NW
247,CB,Positiv Nonadlt IndAdjPositiv Pstv Strong Active Exprsv Begin IAV EndsLwNegativ Ngtv Weak Passive Fail IAV PowCon PowTotNegativ Hostile Active IPadjPositiv NatrPro Know IndAdj,NW
248,CB,Active Abs@ ABS SpaceNegativ Ngtv Ovrst Know Abs@ ABS EnlOth EnlTotSolve IAVNegativ Ngtv Weak Active Fail DAV,NW
249,CB,Negativ Ngtv Hostile Strong Active Vice PowCon PowTotHostile Vice Legal RcEthic RcTotNegate SVPassive Goal EnlOth EnlTotECON Exprsv RitualNegativ OvrstStrong Work DAV PowOth PowTotAcadem COLL HU EnlOth EnlTot,NW
250,CB,Means WltOth WltTotNegativ Ngtv Econ@ Exch DAV WltTran WltTotStrong ComForm EnlOth EnlTot FormLw,NW
251,OT,Positiv Feel Arousal Doctrin EndsLwStrong Space IAV PosAffStrong NatrProNatrProQuality,NW
252,OT,ABS DIST Space TimeSpcPositiv Pstv Affil Active Virtue EVAL MeansLwNegativ Hostile Active Exert IAV,NW
253,OT,Positiv Pstv Strong Virtue ExprsvABS DIST Space TimeSpcObject ToolActive Travel TranLwPower ComForm EnlGain EnlTotPositiv Strong Virtue EVAL Abs@ ABS MeansLw,NW
254,OT,QualityStrong Power Econ@ Role HU WltPt WltTotStrong Work DAV PowOth PowTotPositiv Pstv Virtue EVAL WltOth WltTotQualityWeak Submit Passive Rel DAV,NW
255,OT,Positiv Pstv Virtue Ovrst EVAL PosAff,NW
256,OT,Strong Active Rel IAV TrnGainABS DIST Space TimeSpcBodyPtExprsv Role HU SklPt SklTOTPositiv Strong Virtue EVAL Abs@ ABS MeansLwABS DIST Space,NW
257,OT,Positiv Pstv Strong Active Virtue SklOth SklTOTVirtue SklOth SklTOTLegal Role HU SklPt SklTOTSpaceQuality,NW
258,OT,Positiv Strong VirtueActive Abs@ ABS SpaceActive Travel TranLwNegativ Ngtv Strong Active Finish PowLoss PowTotHostile Vice Legal RcEthic RcTot,NW
259,OT,Positiv Nonadlt IndAdjNegativ Strong IndAdjNegativ Ngtv Causal NegateOurNegativ Ngtv Hostile POLIT Role HU PowCon PowTotFinish,NW
260,OT,Hostile ComForm PowCon PowTot FormLwWeak Undrst FREQ TimeSpcTime@ TimeSpcNegativ Hostile Active Exert IAV,NW
261,OT,RitualNegativ Ngtv Role HUBodyPtPositiv Econ@ Quan WltOth WltTotPositiv Pstv Affil Strong Active Role HU,NW
262,OT,Negativ Ngtv Passive Need EndsLwPositiv Pstv Affil Active Virtue RcEthic RcTotSpace TimeSpcPositiv Affil Strong IndAdjNegativ OvrstPositiv Pstv Strong QualityPositiv Virtue OvrstNegativ Ngtv Role HU,NW
263,OT,Negativ Ngtv Weak Passive ViceSpaceSpaceSpace,NW
264,RB,Positiv Pstv Strong Power Virtue RspOth RspTotStrong Power Active Virtue Ovrst SureLw,NW
265,RB,Virtue Ovrst EVALNegativ Weak Active Fail IAVCOLL HUVirtue SklOth SklTOTSpacePerceiv EnlOth EnlTot,NW
266,RB,QualityPower ComForm EnlGain EnlTot,NW
267,RB,Academ Doctrin EnlOth EnlTotStrong Power Active WorkSpace TimeSpcNegativ Ngtv Role HU,NW
268,RB,Submit Passive Role HU PowPt PowTotStrong Active Fall IAVTime@ TimeSpcHostile ComForm PowCon PowTot FormLwFinishArousal EndsLw,NW
269,RB,Ovrst QuanStrong Work DAV PowOth PowTotSpacePositiv Pstv Active ComForm DAV EnlGain EnlTotExprsv Role HU SklPt SklTOTSpacePositiv Complet QuanComForm DAV EnlGain EnlTot,NW
270,RB,Solve IAVPositiv Affil Strong IndAdj,NW
271,RB,Negativ OvrstPassive Arousal EMOTNegativ Ngtv Weak Passive Vice EndsLwStrong Quan DIMPositiv Nonadlt IndAdj,NW
272,RB,Active Time@Negativ Ngtv Hostile Strong SocRel IAV TrnLossPositiv Strong Virtue EVAL Abs@ ABS MeansLwPassive Goal EnlOth EnlTotStrong Active Increas EndsLwBodyPt WlbPhys WlbTotStrong Active Exert Abs@ ABS TranLwSolve IAVStrong Active Fall IAV,NW
273,RB,Solve IAVStrong Active Increas TimeSpcVirtue SklOth SklTOTSpaceStrong EVAL QualityPositiv Pstv Active ComForm DAV EnlGain EnlTotSpacePositiv Pstv Strong Virtue EndsLwOvrst Know,NW
274,RB,Hostile ComForm PowCon PowTot FormLwArousal EndsLwPositiv Pstv Strong Means WlbPhys WlbTot,NW
275,RB,Positiv Pstv Strong Power Virtue MeansLwPositiv Pstv Virtue EVAL PosAffSpaceStrong Active Complet IAV PowGain PowTotExprsv Object ComnObj COM SklAsth SklTOTEcon@ Means SklOth SklTOT,NW
276,RB,Strong Power Active Pleasur SureLwNegativ Ngtv Weak Submit Passive Vice PowCon PowTotNegativ Ngtv Hostile Power Passive Vice PowOth PowTotEcon@ Means SklOth SklTOTOvrst Quan,NW
277,RB,Positiv Pstv Strong Virtue PosAffPositiv Econ@ Quan WltOth WltTotStrong Active Increas EndsLwPositiv Pstv Virtue EVAL PosAffVirtue SklOth SklTOT,NW
278,RB,BodyPt WlbPhys WlbTotPower Active TravelStrong Work DAV PowOth PowTotActive Exert DAVPositiv Pstv Active ComForm DAV EnlGain EnlTot,NW
279,RB,Role Kin@ MALE HU AffPt AffTotNegativ Active Econ@ Fail IAVPositiv Pstv Active ComForm DAV EnlGain EnlTot,NW
280,RB,BodyPtVirtue SklOth SklTOTPower ComForm EnlGain EnlTotMeans WltOth WltTot,NW
281,RB,Object BldgPtSubmit Passive Role HUPositiv Pstv Active Work IAVPositiv Strong Econ@ Increas,NW
282,RB,Solve IAVNegativ Ngtv Passive Need EndsLwPositiv Pstv Strong Active Virtue TrnGainActive TravelVirtue SklOth SklTOT,NW
283,RB,Strong Solve IAVNegativ Ngtv Vice EnlOth EnlTotStrong Work DAV PowOth PowTot,NW
284,RB,Negativ Ngtv Hostile Strong Active Vice PowCon PowTotNegativ Ngtv Weak Passive Vice EndsLwObject BldgPt TimeSpc,NW
285,RB,Negativ Ngtv Weak Active Fail DAVPositiv Pstv Virtue EVALSpaceNegativ Ngtv Passive Need EndsLwStrong Space IAV PosAff,NW
286,RB,,NW
287,CB,Academ Doctrin EnlOth EnlTotStrong Means EndsLwPositiv Strong IndAdjABS DIST Space TimeSpcStrong ABS DIST Space,NW
288,CB,Object ToolStrong Active Solve IAV TranLwPositiv Nonadlt IndAdjStrong Work DAV PowOth PowTotObject BldgPt,NW
289,CB,Positiv Strong Virtue EVAL Abs@ ABS MeansLwStrong Complet IAV TrnGainABS DIST Space TimeSpcPositiv Econ@ Quan WltOth WltTot,NW
290,CB,Positiv Pstv FinishActive Solve IAV EnlGain EnlTotStrong Active Complet IAV TrnGain,NW
291,CB,Strong Means EndsLwPLACE Region ArenaLwStrong Power Active ComForm IAV EnlOth EnlTotPositiv Feel Arousal DoctrinPositiv Nonadlt IndAdjECON Exprsv Ritual,NW
292,CB,Negativ Hostile HU ExertSubmit Passive Role HUSpaceHostile Strong Power Active ComForm IAV PowCon PowTotStrong Active Complet IAV TrnGainPower Active TravelTravel IAVActive Goal EndsLwPowOth PowTotStrong Active Complet IAV TrnGainQuality,NW
293,CB,Positiv Affil ComForm IPadjPositiv Eval@ Quality IndAdjStrong Work DAV PowOth PowTot,NW
294,CB,Positiv Nonadlt IndAdjAcadem PLACE Social EnlOth EnlTotECON Exprsv RitualEcon@ Means SklOth SklTOTEcon@ ECON ComForm COM FormLw,NW
295,CB,Negativ Ngtv Passive Need EndsLwIAV RcEthic RcTotEcon@ ECON Means SklOth SklTOTLegal Role HU SklPt SklTOTPositiv NatrPro Know IndAdjStrong Active Fall IAVSolve IAVStrong Active Solve IAV TranLw,NW
296,CB,RitualBodyPtPositiv Pstv Strong Active Virtue TrnGainMeans Abs@ ABSStrong ComForm EnlOth EnlTot FormLwPerceiv EnlOth EnlTot,NW
297,CB,ComForm IAV RspOth RspTotNegativ OvrstEcon@ Means SklOth SklTOTHostile Vice Legal RcEthic RcTotStrong Rel IAV TranLwNegativ Ngtv Hostile Strong Active Vice PowCon PowTotHostile Vice Legal RcEthic RcTot,NW
298,CB,Negativ Ngtv Passive Need EndsLw,NW
299,WR,Econ@ ECON Rel PowOth PowTotNegativ Ngtv Role HUKnowActive Travel TranLw,NW
300,WR,Positiv NatrPro Know IndAdjPositiv Nonadlt IndAdjPositiv Eval@ Quality IndAdj,NW
301,WR,QualityPositiv Pstv Passive VirtueActive ECON MeansArousal EndsLw,NW
302,WR,Positiv Role HU KnowStrong Active Complet IAV TrnGainNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
303,WR,Passive Quan TimeSpcPositiv Pstv Affil ComForm COM PowCoop PowTot FormLwPositiv Virtue WorkNegativ Ngtv Role HUStrong Active Complet IAV TrnGainPositiv Active Ovrst IAV,NW
304,WR,Positiv Pstv Strong Virtue EVAL SklOth SklTOTStrong Active Complet IAV TrnGainStrong Means EndsLwNegativ Work Fail Stay,NW
305,WR,Strong Active Exert IAV TranLwPositiv Nonadlt IndAdjBodyPtNegativ Ngtv Vice EnlOth EnlTotNegativ Ngtv Ovrst Know Abs@ ABS EnlOth EnlTotSubmit Active ComForm DAV AffGain AffTot,NW
306,WR,Solve IAVStrong Active Fall IAVPower ComForm EnlGain EnlTotSolve IAVPositiv Pstv Passive VirtueStrong Space,NW
307,WR,Positiv Pleasur EMOT StayPositiv Econ@ Quan WltOth WltTotPositiv Pstv Affil Strong Active Role HUStrong Active Rel IAVNegativ Ngtv Strong Active Finish PowLoss PowTotStrong Active Complet IAV TrnGainNegativ Ngtv Weak Passive Vice EndsLwPositiv Pstv Strong Virtue EndsLwNegativ Ngtv Hostile Active Virtue PowCon PowTot,NW
308,WR,Submit Active ComForm DAV AffGain AffTotPositiv Pstv Affil Active Virtue EVAL MeansLw,NW
309,DE,Negativ Power Increas IndAdjStrong Ovrst Quan SureLwMeans WltOth WltTotPositiv Pstv Strong Ovrst QuanQuanStrong Active Ovrst PersistStrong Active Increas EndsLw,NW
310,DE,Positiv Pstv Strong Virtue Ovrst EVAL RspOth RspTotSubmit Passive ComForm TranLw,NW
311,DE,Positiv Pstv Virtue EVAL WltOth WltTotNegativ Ngtv Strong Active NatrPro PowOth PowTotPositiv Pstv Active ComForm DAV EnlGain EnlTot,NW
